,0
1990-07-05,-0.2230758157311007
1990-07-09,-0.22306309011629258
1990-07-12,-0.22305459980778458
1990-07-16,-0.22303251552672274
1990-07-19,-0.2230079696637268
1990-07-23,-0.22301142799082793
1990-07-26,-0.22302132728772
1990-07-30,-0.2230170047472829
1990-08-02,-0.22301683683802384
1990-08-06,-0.22301616005467004
1990-08-09,-0.2230164229652332
1990-08-13,-0.22301824207438312
1990-08-16,-0.22301608182449967
1990-08-20,-0.22301492148980917
1990-08-23,-0.22301695636995766
1990-08-27,-0.22300518676588504
1990-08-30,-0.22297781218925067
1990-09-03,-0.22295108820313234
1990-09-06,-0.2229468488511607
1990-09-10,-0.22294080849064427
1990-09-13,-0.22291075447557648
1990-09-17,-0.22289429016758652
1990-09-20,-0.2229258405644038
1990-09-24,-0.2229336041314034
1990-09-27,-0.22291373104478987
1990-10-01,-0.22273357279845596
1990-10-04,-0.22262147044503114
1990-10-08,-0.22271156226976688
1990-10-11,-0.22271070347356073
1990-10-15,-0.2224235481221467
1990-10-18,-0.22218086592329497
1990-10-22,-0.222134867123592
1990-10-25,-0.22217462677416644
1990-10-29,-0.2221187463569703
1990-11-01,-0.22201570483531324
1990-11-05,-0.22185496710032282
1990-11-08,-0.2217530171834492
1990-11-12,-0.22165851551410448
1990-11-15,-0.22163969550609072
1990-11-19,-0.2215301821464592
1990-11-22,-0.2214226980472187
1990-11-26,-0.2214035390432893
1990-11-29,-0.22018972625642458
1990-12-03,-0.21297031011995088
1990-12-06,-0.20462989182865185
1990-12-10,-0.1935426620572308
1990-12-13,-0.18524394416208062
1990-12-17,-0.1742139834430509
1990-12-20,-0.16596480673844413
1990-12-24,-0.15500861002919486
1990-12-27,-0.14681107414363304
1990-12-31,-0.1359439152153218
1991-01-03,-0.12781616954856917
1991-01-07,-0.11697529844099772
1991-01-10,-0.10883497508796144
1991-01-14,-0.09801377793331727
1991-01-17,-0.0899526265092821
1991-01-21,-0.07922815134245499
1991-01-24,-0.07119378943076109
1991-01-28,-0.0645173845231966
1991-01-31,-0.06726050113565744
1991-02-04,-0.07763255262733496
1991-02-07,-0.08571800444954333
1991-02-11,-0.0964834407537888
1991-02-14,-0.10453059665632596
1991-02-18,-0.11525804424827914
1991-02-21,-0.12335305085829015
1991-02-25,-0.1341959590422018
1991-02-28,-0.14231863587757948
1991-03-04,-0.15313815832327193
1991-03-07,2.8194287475773727
1991-03-11,6.78827864461091
1991-03-14,6.7883040377690325
1991-03-18,2.797550982765909
1991-03-21,-0.19963001962961813
1991-03-25,-0.21062417537267802
1991-03-28,-0.21733161474454915
1991-04-01,-0.22090512384369568
1991-04-04,-0.2211660249241053
1991-04-08,-0.2215388231420236
1991-04-11,-0.2217701283550221
1991-04-15,-0.22202770482774933
1991-04-18,-0.22212321643951485
1991-04-22,-0.22212964538323599
1991-04-25,-0.22211893443386968
1991-04-29,-0.2221356637314372
1991-05-02,-0.2221887701279752
1991-05-06,-0.2222819018324591
1991-05-09,-0.22234640935502914
1991-05-13,-0.22237305883676003
1991-05-16,-0.22235571280520536
1991-05-20,-0.22233501957886706
1991-05-23,-0.222363256764953
1991-05-27,-0.2224375640659769
1991-05-30,-0.22248743703352053
1991-06-03,-0.22252080277993616
1991-06-06,-0.22251974400394248
1991-06-10,-0.222535219027621
1991-06-13,-0.22257191952821723
1991-06-17,-0.22259861023019148
1991-06-20,-0.22259458160635667
1991-06-24,-0.22258094911747858
1991-06-27,-0.22256594970902097
1991-07-01,-0.2225484668242314
1991-07-04,-0.22254314166509
1991-07-08,-0.2225345111031327
1991-07-11,-0.22252526361034014
1991-07-15,-0.22251596962866182
1991-07-18,-0.2225109293694908
1991-07-22,-0.2225042697106945
1991-07-25,-0.22250076659217546
1991-07-29,-0.22250056696154585
1991-08-01,-0.22249991071415534
1991-08-05,-0.22249334847873353
1991-08-08,-0.22248564777951688
1991-08-12,-0.2224849434408588
1991-08-15,-0.22248120629599363
1991-08-19,-0.22245999294384264
1991-08-22,-0.22243406420845613
1991-08-26,-0.22242842714623165
1991-08-29,-0.22245438724394553
1991-09-02,-0.22247861007298525
1991-09-05,-0.2224868789839095
1991-09-09,-0.22249049983169503
1991-09-12,-0.22249203190955483
1991-09-16,-0.22250442573087229
1991-09-19,-0.22253008286400178
1991-09-23,-0.2225424901883
1991-09-26,-0.2225203667453598
1991-09-30,-0.22251782646311374
1991-10-03,-0.22250565560573043
1991-10-07,-0.22245430583629336
1991-10-10,-0.22235366571812104
1991-10-14,-0.22217889842514682
1991-10-17,-0.22211025457070283
1991-10-21,-0.22201097864106337
1991-10-24,-0.22188003337718867
1991-10-28,-0.22157241465341243
1991-10-31,-0.22134075874985476
1991-11-04,-0.2212952066121007
1991-11-07,-0.22141041935156391
1991-11-11,-0.22157711397430363
1991-11-14,-0.2216467828820501
1991-11-18,-0.22163690561627888
1991-11-21,-0.22154754961555806
1991-11-25,-0.22136282374576483
1991-11-28,-0.22081418249629758
1991-12-02,-0.21509161715661979
1991-12-05,-0.207089218888534
1991-12-09,-0.1959458683360272
1991-12-12,-0.18761020247759141
1991-12-16,-0.1765528558976189
1991-12-19,-0.16833137180155133
1991-12-23,-0.15746034981771703
1991-12-26,-0.14934201842784234
1991-12-30,-0.13854471601367377
1992-01-02,-0.13041400955199473
1992-01-06,-0.11941142975180749
1992-01-09,-0.11121164468023392
1992-01-13,-0.10048608597233438
1992-01-16,-0.09249059746462737
1992-01-20,-0.08182767064311484
1992-01-23,-0.0738338847186222
1992-01-27,-0.06513031418376697
1992-01-30,-0.06555060750586893
1992-02-03,-0.07481467035487774
1992-02-06,-0.08283183323594398
1992-02-10,-0.09356318434013682
1992-02-13,-0.10158079770658764
1992-02-17,-0.11229734281779041
1992-02-20,-0.12040258158546034
1992-02-24,-0.13124795378379242
1992-02-27,-0.13941404106976302
1992-03-02,-0.15030428697919931
1992-03-05,1.828300132669506
1992-03-09,5.795648898727334
1992-03-12,6.788520294579893
1992-03-16,3.79609280858926
1992-03-19,0.8000596438192283
1992-03-23,-0.20774166581884168
1992-03-26,-0.21548111497218578
1992-03-30,-0.2206402221671088
1992-04-02,-0.22093395778296548
1992-04-06,-0.22092878705256316
1992-04-09,-0.2209880633820727
1992-04-13,-0.22116081354922396
1992-04-16,-0.22125818435933897
1992-04-20,-0.2212703749351149
1992-04-23,-0.2212718342825045
1992-04-27,-0.22129224776636094
1992-04-30,-0.22133958244054147
1992-05-04,-0.2214927701592208
1992-05-07,-0.22162611308220578
1992-05-11,-0.22176332610493205
1992-05-14,-0.22180758792116262
1992-05-18,-0.22178842326024506
1992-05-21,-0.22183135001315385
1992-05-25,-0.22192578285332146
1992-05-28,-0.22192671847942966
1992-06-01,-0.2218357817268579
1992-06-04,-0.22183585102467085
1992-06-08,-0.221920245140628
1992-06-11,-0.22191559504632355
1992-06-15,-0.2219124191787768
1992-06-18,-0.2219300563024157
1992-06-22,-0.22196276905952878
1992-06-25,-0.22198645271064193
1992-06-29,-0.22200679551587937
1992-07-02,-0.2220040499796272
1992-07-06,-0.22199822110306
1992-07-09,-0.22199273126274677
1992-07-13,-0.22198121878185256
1992-07-16,-0.22197505746854063
1992-07-20,-0.22197090924075624
1992-07-23,-0.22197071725345835
1992-07-27,-0.22196220772359304
1992-07-30,-0.22195469807430487
1992-08-03,-0.22195402165690584
1992-08-06,-0.2219544082999402
1992-08-10,-0.22195067698533374
1992-08-13,-0.22194530618212985
1992-08-17,-0.22191413972027654
1992-08-20,-0.2218940173926593
1992-08-24,-0.22190951971591846
1992-08-27,-0.22193173097357038
1992-08-31,-0.22185960686194373
1992-09-03,-0.22182900298200883
1992-09-07,-0.22189837924781636
1992-09-10,-0.2218516810802953
1992-09-14,-0.2217465566376089
1992-09-17,-0.22170755082995552
1992-09-21,-0.22165183767735366
1992-09-24,-0.22161767463592852
1992-09-28,-0.22158261544759703
1992-10-01,-0.22158360074694652
1992-10-05,-0.2216043968212247
1992-10-08,-0.22153497670072606
1992-10-12,-0.22129407095039702
1992-10-15,-0.2211792078188918
1992-10-19,-0.22124301281818362
1992-10-22,-0.22129795397235777
1992-10-26,-0.22120085323595867
1992-10-29,-0.22105203233347043
1992-11-02,-0.22095158454342473
1992-11-05,-0.22087114756144277
1992-11-09,-0.22072851061276766
1992-11-12,-0.2206466942911421
1992-11-16,-0.2206357804399363
1992-11-19,-0.22065640034091316
1992-11-23,-0.22060599158248753
1992-11-26,-0.22061436385200014
1992-11-30,-0.21671797006636337
1992-12-03,-0.20965432472130674
1992-12-07,-0.19860563366966993
1992-12-10,-0.1902763432155382
1992-12-14,-0.1792667897056199
1992-12-17,-0.17107062385748678
1992-12-21,-0.16009657718498874
1992-12-24,-0.15187951651202217
1992-12-28,-0.14249198300778365
1992-12-31,-0.1355445686657992
1993-01-04,-0.12474800951901964
1993-01-07,-0.11662479539005031
1993-01-11,-0.10587145860435132
1993-01-14,-0.09778253956648181
1993-01-18,-0.0869891280649699
1993-01-21,-0.07889847595597511
1993-01-25,-0.06829020281903586
1993-01-28,-0.06414112343363843
1993-02-01,-0.0687912348418528
1993-02-04,-0.07673388161735752
1993-02-08,-0.08774282563280635
1993-02-11,-0.09582385990107121
1993-02-15,-0.10659193298932809
1993-02-18,-0.11467484708660389
1993-02-22,-0.12548142661092435
1993-02-25,-0.13363448648240855
1993-03-01,-0.14447435474486545
1993-03-04,-0.15257528457041417
1993-03-08,3.812081258894656
1993-03-11,6.78942266437059
1993-03-15,5.791862250157121
1993-03-18,2.7980365866499994
1993-03-22,-0.20205037530645165
1993-03-25,-0.21041661008909845
1993-03-29,-0.2185885873973667
1993-04-01,-0.22054517843012228
1993-04-05,-0.22066743437774505
1993-04-08,-0.22088966627345452
1993-04-12,-0.2211548125720303
1993-04-15,-0.22121940588198086
1993-04-19,-0.22122980417566934
1993-04-22,-0.22127381480161018
1993-04-26,-0.22135223977415344
1993-04-29,-0.22142583045411804
1993-05-03,-0.2214093472557367
1993-05-06,-0.2213471424755824
1993-05-10,-0.22137432617713526
1993-05-13,-0.2213960380634467
1993-05-17,-0.2213423692238055
1993-05-20,-0.2213399332436969
1993-05-24,-0.22143391852017705
1993-05-27,-0.2214957920555972
1993-05-31,-0.22156445266446997
1993-06-03,-0.22160112378152932
1993-06-07,-0.2216140827528628
1993-06-10,-0.2216045999322678
1993-06-14,-0.22159904141037165
1993-06-17,-0.22159059483565513
1993-06-21,-0.2215731024236222
1993-06-24,-0.2215606544177673
1993-06-28,-0.22153810134728685
1993-07-01,-0.2215173107837257
1993-07-05,-0.22149537399751693
1993-07-08,-0.22148485763818376
1993-07-12,-0.22147178255065275
1993-07-15,-0.221461184542939
1993-07-19,-0.2214439379922906
1993-07-22,-0.22143462102849443
1993-07-26,-0.22143298981452272
1993-07-29,-0.2214302071040356
1993-08-02,-0.22142453887640431
1993-08-05,-0.22141563342805318
1993-08-09,-0.22138045103240286
1993-08-12,-0.22136075754150877
1993-08-16,-0.2213697785532257
1993-08-19,-0.2213825036359214
1993-08-23,-0.22138348112106093
1993-08-26,-0.22137048606252116
1993-08-30,-0.22137616432962315
1993-09-02,-0.22139879976798055
1993-09-06,-0.2214245811036952
1993-09-09,-0.2214365135412822
1993-09-13,-0.221416378011082
1993-09-16,-0.22136968399993448
1993-09-20,-0.2212314658214075
1993-09-23,-0.2211186463018721
1993-09-27,-0.2210929839770999
1993-09-30,-0.2211314155417384
1993-10-04,-0.22112364947713023
1993-10-07,-0.22108501246529658
1993-10-11,-0.2211062421629095
1993-10-14,-0.22113133123030462
1993-10-18,-0.22103401155129032
1993-10-21,-0.22084558698797221
1993-10-25,-0.22057481976188037
1993-10-28,-0.22039082580774233
1993-11-01,-0.2202210819408318
1993-11-04,-0.22019693954426517
1993-11-08,-0.22021589684046106
1993-11-11,-0.22027695194207214
1993-11-15,-0.22039086384531115
1993-11-18,-0.22042847930087256
1993-11-22,-0.22038040728060265
1993-11-25,-0.22037907877706503
1993-11-29,-0.21923940991958576
1993-12-02,-0.2144828655540559
1993-12-06,-0.20377110025785564
1993-12-09,-0.19544337580622748
1993-12-13,-0.18439398187865372
1993-12-16,-0.17610641016343515
1993-12-20,-0.16495969896418283
1993-12-23,-0.1567147102536936
1993-12-27,-0.14591381847360899
1993-12-30,-0.1377776485878755
1994-01-03,-0.12689626380296923
1994-01-06,-0.11876120904903276
1994-01-10,-0.10797179029493674
1994-01-13,-0.09990696653908973
1994-01-17,-0.08916525911713648
1994-01-20,-0.0811163834440508
1994-01-24,-0.07038653305421072
1994-01-27,-0.06426703638379007
1994-01-31,-0.0662950172491031
1994-02-03,-0.07394304726005085
1994-02-07,-0.0847209313203509
1994-02-10,-0.09282631993971441
1994-02-14,-0.103633430592856
1994-02-17,-0.11175158111249658
1994-02-21,-0.12254420921192484
1994-02-24,-0.13060129363615477
1994-02-28,-0.1413838795843172
1994-03-03,-0.14949697805693382
1994-03-07,2.820367875593756
1994-03-10,5.796433256137143
1994-03-14,6.789324744336677
1994-03-17,3.7969469218950382
1994-03-21,-0.19848929468943063
1994-03-24,-0.20683045138128114
1994-03-28,-0.21644627167218666
1994-03-31,-0.21966410282654483
1994-04-04,-0.22003879070345786
1994-04-07,-0.22024975079816014
1994-04-11,-0.22057717920990214
1994-04-14,-0.22075480272883216
1994-04-18,-0.2208578605002408
1994-04-21,-0.22087920071714562
1994-04-25,-0.22091621302589373
1994-04-28,-0.22096679531853117
1994-05-02,-0.22105964972966916
1994-05-05,-0.22109970629481301
1994-05-09,-0.2210726173881892
1994-05-12,-0.22103815967854348
1994-05-16,-0.22101350203312356
1994-05-19,-0.22100736514149585
1994-05-23,-0.22102566876666402
1994-05-26,-0.2210371174506169
1994-05-30,-0.2210696495453393
1994-06-02,-0.2211040201635654
1994-06-06,-0.22110791572886085
1994-06-09,-0.22108773682966834
1994-06-13,-0.22105865747129735
1994-06-16,-0.22104236463232946
1994-06-20,-0.22103182615639844
1994-06-23,-0.22104387685128302
1994-06-27,-0.2210309734553432
1994-06-30,-0.22099813573702756
1994-07-04,-0.22097549368486671
1994-07-07,-0.2209574044683236
1994-07-11,-0.22093523660439562
1994-07-14,-0.22092334790712603
1994-07-18,-0.2209194957976207
1994-07-21,-0.22091240957446778
1994-07-25,-0.22089475524551314
1994-07-28,-0.22089319410719063
1994-08-01,-0.22089315372851556
1994-08-04,-0.22089014771354493
1994-08-08,-0.2208885535940577
1994-08-11,-0.22088201047594996
1994-08-15,-0.22087630214709456
1994-08-18,-0.22088092603098994
1994-08-22,-0.2208760056270213
1994-08-25,-0.2208716560725061
1994-08-29,-0.22088090646890132
1994-09-01,-0.220886908948975
1994-09-05,-0.22087783093576313
1994-09-08,-0.220871620514406
1994-09-12,-0.2208724599922025
1994-09-15,-0.22088314858809255
1994-09-19,-0.220890634699094
1994-09-22,-0.22089639573907796
1994-09-26,-0.22092542518852923
1994-09-29,-0.22093340155753738
1994-10-03,-0.22099096682959946
1994-10-06,-0.22103898230367833
1994-10-10,-0.22100146846255728
1994-10-13,-0.22092231124735404
1994-10-17,-0.22079683525670357
1994-10-20,-0.22075621429232084
1994-10-24,-0.2208288212887859
1994-10-27,-0.22086998568920094
1994-10-31,-0.2207386878942258
1994-11-03,-0.22054330044293577
1994-11-07,-0.22032425378519035
1994-11-10,-0.22024019828477576
1994-11-14,-0.22022125204970908
1994-11-17,-0.2201811422480121
1994-11-21,-0.2201143737468926
1994-11-24,-0.2200276734654725
1994-11-28,-0.21945569446292656
1994-12-01,-0.2158176018240768
1994-12-05,-0.20589664436351945
1994-12-08,-0.19759766102550017
1994-12-12,-0.18653947591623812
1994-12-15,-0.17828504434638318
1994-12-19,-0.16739301740761045
1994-12-22,-0.15925951788272916
1994-12-26,-0.14836557959710173
1994-12-29,-0.14020025741988268
1995-01-02,-0.1293178464400989
1995-01-05,-0.1211915173402638
1995-01-09,-0.11040803155064531
1995-01-12,-0.10230597572103281
1995-01-16,-0.09155359033013656
1995-01-19,-0.08353312046288575
1995-01-23,-0.07285733794799176
1995-01-26,-0.06551011168265594
1995-01-30,-0.0644933387405059
1995-02-02,-0.07103857894030778
1995-02-06,-0.08162750341616237
1995-02-09,-0.0896264475898726
1995-02-13,-0.10036916362908664
1995-02-16,-0.10846055315296045
1995-02-20,-0.11923248171004971
1995-02-23,-0.12731075409969284
1995-02-27,-0.13812089378895484
1995-03-02,-0.14627495467791313
1995-03-06,1.8295402527189075
1995-03-09,4.804355387331166
1995-03-13,6.789512494708544
1995-03-16,4.794923598054057
1995-03-20,0.8009328317546982
1995-03-23,-0.2041829999259492
1995-03-27,-0.2147716423670152
1995-03-30,-0.21922208335023202
1995-04-03,-0.22020455766274483
1995-04-06,-0.22024135097628839
1995-04-10,-0.22033178097396497
1995-04-13,-0.22039823664997524
1995-04-17,-0.2204767259925603
1995-04-20,-0.2205113123794644
1995-04-24,-0.22049006756336603
1995-04-27,-0.2204681503514659
1995-05-01,-0.2205232038946729
1995-05-04,-0.22058271412190955
1995-05-08,-0.2205844091798049
1995-05-11,-0.22054617950081412
1995-05-15,-0.2204987634692775
1995-05-18,-0.2204952253878043
1995-05-22,-0.22052111307111483
1995-05-25,-0.2205414525302276
1995-05-29,-0.22055913934329177
1995-06-01,-0.22054524143901463
1995-06-05,-0.22055468204947956
1995-06-08,-0.22057830210349172
1995-06-12,-0.22056635703538235
1995-06-15,-0.22054322674489793
1995-06-19,-0.22051299197822835
1995-06-22,-0.22049939336517993
1995-06-26,-0.220486426698388
1995-06-29,-0.2204799750469612
1995-07-03,-0.22045983409644276
1995-07-06,-0.22044308712376115
1995-07-10,-0.2204265353566907
1995-07-13,-0.22040810618353837
1995-07-17,-0.2203882886688803
1995-07-20,-0.22037908129858333
1995-07-24,-0.2203713780781159
1995-07-27,-0.22036806961102107
1995-07-31,-0.22036489645741006
1995-08-03,-0.22036413529788548
1995-08-07,-0.22035615775684103
1995-08-10,-0.22035291725294687
1995-08-14,-0.22035843663186852
1995-08-17,-0.22036409451143746
1995-08-21,-0.22036710636097948
1995-08-24,-0.22035629966490447
1995-08-28,-0.2203342316743561
1995-08-31,-0.22032422458304923
1995-09-04,-0.22032441888135387
1995-09-07,-0.22033725408420005
1995-09-11,-0.22035542977781195
1995-09-14,-0.2203345033275429
1995-09-18,-0.22032007484560648
1995-09-21,-0.2203726038960837
1995-09-25,-0.22041985606095804
1995-09-28,-0.22040472162379954
1995-10-02,-0.2204145466586849
1995-10-05,-0.22045305361295628
1995-10-09,-0.22044411034622657
1995-10-12,-0.22030703542734625
1995-10-16,-0.22021556401996137
1995-10-19,-0.22025238020173896
1995-10-23,-0.22016832662587474
1995-10-26,-0.22015613053789349
1995-10-30,-0.22011938222318084
1995-11-02,-0.22000920599566007
1995-11-06,-0.21976982124283995
1995-11-09,-0.21957314397466124
1995-11-13,-0.2195375250119914
1995-11-16,-0.2196257291751988
1995-11-20,-0.21968789859892535
1995-11-23,-0.21966137729011062
1995-11-27,-0.21959034174625333
1995-11-30,-0.21713602776593194
1995-12-04,-0.20837343402906858
1995-12-07,-0.20008337640820859
1995-12-11,-0.1890461409163458
1995-12-14,-0.18075358418115128
1995-12-18,-0.16972850873577855
1995-12-21,-0.16152485243102274
1995-12-25,-0.15061334534117948
1995-12-28,-0.14240524938598598
1996-01-01,-0.13152070387515438
1996-01-04,-0.12340529210167113
1996-01-08,-0.1125873347936948
1996-01-11,-0.10450984333199308
1996-01-15,-0.09380176067765093
1996-01-18,-0.08579467845648149
1996-01-22,-0.07514364851221152
1996-01-25,-0.06735272442051503
1996-01-29,-0.06332229733334412
1996-02-01,-0.06810847640988456
1996-02-05,-0.07878750734259415
1996-02-08,-0.08678441082723659
1996-02-12,-0.0974931565019812
1996-02-15,-0.10555678176707703
1996-02-19,-0.11632025048830276
1996-02-22,-0.12439119664276765
1996-02-26,-0.1351456729339193
1996-02-29,-0.14324623067927125
1996-03-04,0.8391308456400045
1996-03-07,3.8128864007507155
1996-03-11,6.790141718982301
1996-03-14,5.793121327139843
1996-03-18,1.8008842770649771
1996-03-21,-0.20035863995770306
1996-03-25,-0.21119051124823013
1996-03-28,-0.216622049852253
1996-04-01,-0.21861697822553203
1996-04-04,-0.21881853915949162
1996-04-08,-0.2191350635142708
1996-04-11,-0.21930914988759595
1996-04-15,-0.21941796316148118
1996-04-18,-0.21944755309677058
1996-04-22,-0.2194058983054804
1996-04-25,-0.21935711763862503
1996-04-29,-0.2193837797242941
1996-05-02,-0.21946592151030722
1996-05-06,-0.21961343935228506
1996-05-09,-0.21966895169505887
1996-05-13,-0.21973444390091626
1996-05-16,-0.2197916377465375
1996-05-20,-0.21981781933372826
1996-05-23,-0.21984113008542722
1996-05-27,-0.21985696206187572
1996-05-30,-0.21988254639256932
1996-06-03,-0.2199283330912079
1996-06-06,-0.2199278519017254
1996-06-10,-0.21991112508074678
1996-06-13,-0.21989286364604588
1996-06-17,-0.21986973932050033
1996-06-20,-0.2198808164657978
1996-06-24,-0.21990189152558534
1996-06-27,-0.21990703762092328
1996-07-01,-0.21992556253426068
1996-07-04,-0.2199329343269001
1996-07-08,-0.2199089125992826
1996-07-11,-0.2198830138748143
1996-07-15,-0.21986389821122862
1996-07-18,-0.21985006639975765
1996-07-22,-0.21982715098847452
1996-07-25,-0.21981384015628244
1996-07-29,-0.2198141362663921
1996-08-01,-0.2198237380810196
1996-08-05,-0.21982612160905468
1996-08-08,-0.2198244627544078
1996-08-12,-0.21982292614374405
1996-08-15,-0.21981963397274643
1996-08-19,-0.2198094057947474
1996-08-22,-0.21981024071272412
1996-08-26,-0.21977668189176824
1996-08-29,-0.21974513831105238
1996-09-02,-0.21972952987710548
1996-09-05,-0.21971645286052388
1996-09-09,-0.21975968067173027
1996-09-12,-0.21980209239551385
1996-09-16,-0.21977434118164893
1996-09-19,-0.21974996025272078
1996-09-23,-0.2197445328155451
1996-09-26,-0.21957694394001567
1996-09-30,-0.21945457546931957
1996-10-03,-0.21962420651202064
1996-10-07,-0.21982918226041684
1996-10-10,-0.21985433230894838
1996-10-14,-0.21969066485826158
1996-10-17,-0.21954083196971985
1996-10-21,-0.21952730262669815
1996-10-24,-0.21954565391609723
1996-10-28,-0.21942648169113296
1996-10-31,-0.2193309158573614
1996-11-04,-0.21928376172378572
1996-11-07,-0.21927181846430707
1996-11-11,-0.21931032956305882
1996-11-14,-0.21935127287393288
1996-11-18,-0.21933316350501728
1996-11-21,-0.2193054687594358
1996-11-25,-0.2192646049087041
1996-11-28,-0.21805641341312537
1996-12-02,-0.21095070168243546
1996-12-05,-0.20263376016957158
1996-12-09,-0.19145628651456692
1996-12-12,-0.18306249823116238
1996-12-16,-0.17192111762856715
1996-12-19,-0.16364058763485173
1996-12-23,-0.15271023566369377
1996-12-26,-0.14529624482329279
1996-12-30,-0.13588945798842506
1997-01-02,-0.1280796346802933
1997-01-06,-0.11723787794226156
1997-01-09,-0.1091468447814615
1997-01-13,-0.09839838081805233
1997-01-16,-0.09035168548844505
1997-01-20,-0.07961841525869214
1997-01-23,-0.07157334270661145
1997-01-27,-0.06279753636781152
1997-01-30,-0.06318841691146275
1997-02-03,-0.07246109179628099
1997-02-06,-0.08047188298451378
1997-02-10,-0.09117735143744816
1997-02-13,-0.09920949154816083
1997-02-17,-0.10994171918544675
1997-02-20,-0.11806081277385586
1997-02-24,-0.12893662332370112
1997-02-27,-0.1370515304844862
1997-03-03,-0.14782539945611262
1997-03-06,1.8308269377874518
1997-03-10,5.798214660456081
1997-03-13,6.7910894138495985
1997-03-17,3.798618535079058
1997-03-20,0.802539306063912
1997-03-24,-0.20535160265076743
1997-03-27,-0.21311815763348702
1997-03-31,-0.2183799849013739
1997-04-03,-0.21890695648630015
1997-04-07,-0.21914690681304003
1997-04-10,-0.21924363175442685
1997-04-14,-0.21941858395889421
1997-04-17,-0.21955200884451687
1997-04-21,-0.21964159752685375
1997-04-24,-0.21966459207372493
1997-04-28,-0.21966247164886793
1997-05-01,-0.2196286905609064
1997-05-05,-0.2195683406553714
1997-05-08,-0.21953373509636595
1997-05-12,-0.21948480684379146
1997-05-15,-0.2194536259675589
1997-05-19,-0.21944221933527594
1997-05-22,-0.21946137931184725
1997-05-26,-0.21951847358713017
1997-05-29,-0.21954572662473676
1997-06-02,-0.219534519083647
1997-06-05,-0.21951903641183718
1997-06-09,-0.21950822016980084
1997-06-12,-0.21950556078571917
1997-06-16,-0.21949548506228359
1997-06-19,-0.21947993119708803
1997-06-23,-0.21945987443961856
1997-06-26,-0.21944485663177066
1997-06-30,-0.21941809500293535
1997-07-03,-0.21939648033601664
1997-07-07,-0.21937068795152445
1997-07-10,-0.21935327703031504
1997-07-14,-0.21933319002810783
1997-07-17,-0.21932265636267476
1997-07-21,-0.21929933936394205
1997-07-24,-0.21927803573508525
1997-07-28,-0.21928341983072216
1997-07-31,-0.21929210976311203
1997-08-04,-0.21926765527115424
1997-08-07,-0.21923012358246835
1997-08-11,-0.2192329188667322
1997-08-14,-0.21926184353278858
1997-08-18,-0.21926905035046593
1997-08-21,-0.21927308143136484
1997-08-25,-0.21927347226269248
1997-08-28,-0.21926173031155832
1997-09-01,-0.21928010098715953
1997-09-04,-0.21929797294105477
1997-09-08,-0.2192890952006427
1997-09-11,-0.21927869741882536
1997-09-15,-0.21928623226800456
1997-09-18,-0.21934212013059837
1997-09-22,-0.2194192309931785
1997-09-25,-0.21943571729449848
1997-09-29,-0.21940704082363674
1997-10-02,-0.21937279556585457
1997-10-06,-0.21929258858195413
1997-10-09,-0.21922124670879825
1997-10-13,-0.2192050706471996
1997-10-16,-0.2191174529515422
1997-10-20,-0.21893140693081173
1997-10-23,-0.2188306030205668
1997-10-27,-0.21879243636431617
1997-10-30,-0.21888483146481127
1997-11-03,-0.2189606905097283
1997-11-06,-0.2189958053442478
1997-11-10,-0.21905131253703714
1997-11-13,-0.2190521515310402
1997-11-17,-0.21901382375462736
1997-11-20,-0.21895675928336764
1997-11-24,-0.2188809927556471
1997-11-27,-0.2188519864904278
1997-12-01,-0.21488120843812666
1997-12-04,-0.20774462663834123
1997-12-08,-0.19663353682838464
1997-12-11,-0.18828005026328176
1997-12-15,-0.17727618018955874
1997-12-18,-0.1691148997837192
1997-12-22,-0.1582067779209568
1997-12-25,-0.15000742410914136
1997-12-29,-0.1390640746567959
1998-01-01,-0.1309035470344797
1998-01-05,-0.12004339511673756
1998-01-08,-0.11190195781252697
1998-01-12,-0.10111221572313338
1998-01-15,-0.09306160126240755
1998-01-19,-0.08236056443222983
1998-01-22,-0.07434611275969781
1998-01-26,-0.06432467818225238
1998-01-29,-0.062435760981203244
1998-02-02,-0.06992698976801476
1998-02-05,-0.0779418579184367
1998-02-09,-0.08864052487196053
1998-02-12,-0.0966708290775397
1998-02-16,-0.10744707216348107
1998-02-19,-0.11556297278018757
1998-02-23,-0.12636634427740354
1998-02-26,-0.1344540285617914
1998-03-02,-0.14523233498771967
1998-03-05,0.8398549765928477
1998-03-09,4.805659435229647
1998-03-12,6.790938532991894
1998-03-16,4.796463754753294
1998-03-19,1.801668050605784
1998-03-23,-0.2024118565008719
1998-03-26,-0.21064513071207225
1998-03-30,-0.21732755942970322
1998-04-02,-0.21830150878216756
1998-04-06,-0.2183574943246856
1998-04-09,-0.21839439651702475
1998-04-13,-0.21842716131804776
1998-04-16,-0.21841695974769232
1998-04-20,-0.21845679606991164
1998-04-23,-0.2185760495526647
1998-04-27,-0.21874654497248397
1998-04-30,-0.21880775277110892
1998-05-04,-0.218909145635588
1998-05-07,-0.21902122528253806
1998-05-11,-0.21903397222086982
1998-05-14,-0.2189224832646669
1998-05-18,-0.2188934242351141
1998-05-21,-0.21897018313231015
1998-05-25,-0.2190094413060254
1998-05-28,-0.2190185470613151
1998-06-01,-0.21904119052026935
1998-06-04,-0.21906647874425625
1998-06-08,-0.21906509280268668
